x,y,wide_right,wide_left
567.208904,297.579951,5.205,5.422
569.717736,301.892111,5.204,5.431
572.204765,306.217813,5.207,5.437
574.664764,310.560795,5.211,5.443
577.092503,314.924795,5.214,5.448
579.485773,319.311643,5.217,5.454
581.854036,323.715793,5.220,5.460
584.209573,328.129917,5.224,5.466
586.564664,332.546687,5.227,5.472
588.93159,336.958775,5.230,5.478
591.322633,341.358854,5.234,5.483
593.749981,345.739638,5.237,5.489
596.20794,350.102189,5.240,5.495
598.651728,354.465809,5.243,5.501
601.031396,358.852210,5.247,5.507
603.296999,363.283105,5.244,5.515
605.398589,367.780206,5.108,5.567
607.286218,372.365226,5.021,5.579
608.91046,377.059383,5.185,5.379
610.241686,381.865068,5.263,5.271
611.275723,386.760463,5.215,5.296
612.010076,391.722159,5.251,5.297
612.442249,396.726745,5.333,5.284
612.569746,401.750810,5.402,5.289
612.39007,406.770944,5.424,5.296
611.900725,411.763736,5.363,5.305
611.099216,416.705776,5.271,5.301
609.983046,421.573654,5.184,5.291
608.54972,426.343958,5.143,5.286
606.79674,430.993279,4.967,5.375
604.721612,435.498206,4.794,5.518
602.321838,439.835328,4.813,5.649
599.597366,443.982467,5.025,5.458
596.566329,447.926621,5.293,5.185
593.255057,451.658920,5.471,5.110
589.689921,455.170517,5.628,5.051
585.897291,458.452565,5.363,5.338
581.903538,461.496215,5.098,5.624
577.734923,464.292558,4.998,5.713
573.413322,466.830143,5.143,5.505
568.954848,469.094189,5.210,5.398
564.375222,471.069684,5.021,5.618
559.690165,472.741621,5.194,5.583
554.915399,474.094987,5.383,5.537
550.066644,475.114775,5.445,5.583
545.159518,475.787890,5.515,5.619
540.20804,476.130656,5.822,5.475
535.224979,476.182443,5.785,5.591
530.223069,475.983234,5.493,5.744
525.215045,475.573014,5.217,5.787
520.213641,474.991766,5.361,5.597
515.231592,474.279476,5.505,5.407
510.280027,473.474039,5.389,5.358
505.357835,472.597442,5.277,5.366
500.458272,471.664347,5.307,5.373
495.574563,470.689380,5.337,5.380
490.699935,469.687164,5.367,5.388
485.827614,468.672325,5.387,5.384
480.950825,467.659487,5.397,5.368
476.06427,466.659999,5.407,5.352
471.168797,465.671575,5.417,5.337
466.266852,464.688379,5.427,5.321
461.360884,463.704574,5.437,5.305
456.453339,462.714324,5.447,5.289
451.546664,461.711794,5.457,5.273
446.643136,460.692041,5.467,5.258
441.7423,459.664471,5.477,5.242
436.841499,458.650047,5.487,5.226
431.938016,457.670058,5.497,5.210
427.029131,456.745797,5.506,5.194
422.112126,455.898552,5.500,5.198
417.184282,455.149616,5.453,5.248
412.2433,454.515779,5.407,5.297
407.290199,453.978235,5.360,5.347
402.327572,453.501256,5.314,5.397
397.358025,453.049011,5.267,5.446
392.384161,452.585669,5.221,5.496
387.408586,452.075399,5.174,5.546
382.433902,451.482371,5.128,5.595
377.462269,450.784758,5.081,5.645
372.493922,450.021150,5.035,5.695
367.528577,449.246423,4.988,5.744
362.56595,448.515452,5.064,5.704
357.605758,447.883112,5.299,5.549
352.647717,447.404280,5.533,5.393
347.691542,447.133755,5.595,5.304
342.736645,447.101826,5.652,5.217
337.781707,447.279415,5.720,5.168
332.825296,447.628628,5.790,5.121
327.865982,448.111574,5.764,5.169
322.902336,448.690359,5.602,5.353
317.932926,449.327091,5.440,5.538
312.957144,449.988540,5.401,5.576
307.981123,450.679756,5.430,5.536
303.014299,451.424564,5.429,5.523
298.066134,452.246918,5.345,5.584
293.146089,453.170772,5.261,5.646
288.263625,454.220081,5.334,5.544
283.428202,455.418797,5.413,5.434
278.647272,456.785333,5.521,5.297
273.919319,458.313375,5.687,5.105
269.240329,459.989718,5.794,5.014
264.606289,461.801159,5.772,5.048
260.013185,463.734493,5.546,5.254
255.457003,465.776516,5.447,5.372
250.933739,467.914037,5.426,5.435
246.443422,470.139271,5.406,5.499
241.996144,472.457935,5.394,5.546
237.603546,474.877815,5.428,5.499
233.277269,477.406703,5.463,5.453
229.028953,480.052387,5.497,5.406
224.870239,482.822655,5.565,5.347
220.812646,485.725176,5.636,5.287
216.861534,488.761365,5.707,5.228
213.01328,491.923522,5.646,5.274
209.263545,495.203224,5.555,5.344
205.607996,498.592051,5.512,5.374
202.042294,502.081579,5.547,5.334
198.562106,505.663387,5.565,5.326
195.163094,509.329053,5.566,5.347
191.840922,513.070155,5.567,5.368
188.591256,516.878270,5.552,5.386
185.409758,520.744978,5.497,5.397
182.292092,524.661856,5.442,5.409
179.233924,528.620482,5.381,5.459
176.230916,532.612434,5.316,5.527
173.280794,536.631338,5.337,5.521
170.399289,540.688710,5.491,5.398
167.611437,544.805310,5.580,5.300
164.942349,549.001975,5.468,5.284
162.417138,553.299543,5.478,5.182
160.060917,557.718849,5.498,5.113
157.898798,562.280732,5.346,5.304
155.996445,566.995163,5.242,5.375
154.610501,571.820944,5.229,5.223
154.053777,576.701829,5.450,5.081
154.607729,581.568305,5.555,4.997
156.278104,586.234257,5.470,4.973
158.927505,590.453033,5.464,5.075
162.417267,593.977685,5.360,5.259
166.587969,596.652485,5.237,5.271
171.227513,598.553206,5.486,5.046
176.115569,599.791800,5.694,4.884
181.063581,600.490556,5.346,5.232
186.026824,600.818557,5.246,5.403
191.001252,600.958121,5.258,5.494
195.983029,601.077994,5.266,5.534
200.970102,601.231512,5.270,5.518
205.961317,601.413708,5.274,5.502
210.955528,601.619167,5.278,5.486
215.951587,601.842474,5.282,5.470
220.94835,602.078212,5.286,5.454
225.944668,602.320966,5.290,5.438
230.939592,602.565992,5.294,5.421
235.933079,602.811635,5.298,5.405
240.925349,603.057129,5.302,5.389
245.91662,603.301711,5.306,5.373
250.907111,603.544615,5.310,5.357
255.897041,603.785076,5.314,5.341
260.886628,604.022329,5.319,5.350
265.876092,604.255610,5.324,5.367
270.865651,604.484153,5.329,5.383
275.855524,604.707195,5.335,5.400
280.84593,604.923969,5.340,5.417
285.837087,605.133711,5.345,5.433
290.829215,605.335657,5.350,5.450
295.822528,605.529064,5.356,5.467
300.817044,605.714475,5.361,5.483
305.812483,605.894366,5.366,5.500
310.808538,606.071369,5.371,5.517
315.804905,606.248120,5.377,5.534
320.801278,606.427251,5.382,5.550
325.797353,606.611397,5.387,5.567
330.792824,606.803193,5.392,5.584
335.787386,607.005271,5.398,5.600
340.780733,607.220266,5.403,5.617
345.772561,607.450811,5.408,5.634
350.762564,607.699541,5.413,5.651
355.750438,607.969090,5.418,5.667
360.735876,608.262092,5.424,5.684
365.718607,608.581064,5.432,5.731
370.698667,608.927464,5.451,5.898
375.676255,609.302183,5.469,6.066
380.651572,609.706108,5.488,6.233
385.624819,610.140125,5.510,6.389
390.596197,610.605119,5.626,6.109
395.565906,611.101979,5.742,5.829
400.534027,611.631474,5.858,5.549
405.500045,612.193820,5.909,5.419
410.463265,612.789057,5.856,5.523
415.42299,613.417228,5.803,5.628
420.378525,614.078376,5.750,5.732
425.329174,614.772542,5.697,5.837
430.274242,615.499768,5.644,5.941
435.213318,616.259474,5.591,6.046
440.146769,617.049383,5.538,6.151
445.075095,617.866928,5.499,6.227
449.998794,618.709545,5.505,6.207
454.918364,619.574668,5.511,6.188
459.834306,620.459731,5.517,6.168
464.747117,621.362170,5.523,6.149
469.657298,622.279419,5.529,6.129
474.565345,623.208913,5.535,6.109
479.47176,624.148086,5.541,6.090
484.377039,625.094372,5.547,6.070
489.281683,626.045207,5.553,6.051
494.186191,626.998026,5.559,6.031
499.090987,627.950622,5.565,6.012
503.996125,628.902618,5.571,5.992
508.901541,629.854216,5.577,5.972
513.807172,630.805617,5.583,5.953
518.712951,631.757022,5.589,5.933
523.618816,632.708633,5.595,5.914
528.524701,633.660650,5.601,5.894
533.430543,634.613275,5.607,5.875
538.336277,635.566709,5.613,5.855
543.241839,636.521154,5.619,5.835
548.147164,637.476811,5.625,5.816
553.052189,638.433880,5.631,5.796
557.956848,639.392564,5.637,5.777
562.861079,640.353062,5.643,5.757
567.76485,641.315457,5.649,5.737
572.668188,642.279643,5.646,5.719
577.571124,643.245494,5.637,5.700
582.473687,644.212887,5.627,5.682
587.375909,645.181696,5.618,5.664
592.277821,646.151796,5.608,5.645
597.179453,647.123064,5.599,5.627
602.080835,648.095374,5.589,5.609
606.981999,649.068601,5.580,5.590
611.882974,650.042622,5.570,5.572
616.783793,651.017311,5.561,5.554
621.684485,651.992544,5.551,5.535
626.585081,652.968197,5.542,5.517
631.485612,653.944143,5.532,5.499
636.386109,654.920260,5.522,5.480
641.286601,655.896422,5.513,5.462
646.187121,656.872504,5.503,5.444
651.087698,657.848383,5.494,5.425
655.988363,658.823932,5.484,5.407
660.889147,659.799028,5.475,5.389
665.790081,660.773546,5.465,5.370
670.691195,661.747361,5.456,5.352
675.59252,662.720349,5.446,5.333
680.494087,663.692385,5.437,5.315
685.395926,664.663344,5.427,5.297
690.298068,665.633102,5.418,5.278
695.200544,666.601527,5.408,5.260
700.105129,667.557964,5.399,5.242
705.018821,668.460165,5.383,5.253
709.949597,669.259977,5.352,5.336
714.903362,669.919769,5.331,5.390
719.874624,670.459756,5.315,5.431
724.853998,670.919925,5.327,5.444
729.832667,671.340014,5.340,5.457
734.807871,671.756941,5.352,5.471
739.780491,672.205924,5.364,5.484
744.75148,672.720283,5.376,5.497
749.722247,673.288212,5.389,5.510
754.694669,673.851697,5.427,5.477
759.670645,674.350633,5.483,5.413
764.651743,674.734195,5.540,5.348
769.637675,675.003545,5.596,5.284
774.627508,675.177923,5.628,5.251
779.620309,675.276587,5.624,5.265
784.615144,675.318795,5.620,5.280
789.611079,675.323804,5.616,5.294
794.607182,675.310873,5.612,5.308
799.602766,675.295551,5.529,5.391
804.597914,675.281882,5.427,5.490
809.592858,675.271681,5.325,5.589
814.587829,675.266765,5.223,5.688
819.583061,675.268948,5.178,5.731
824.578784,675.280045,5.287,5.622
829.575228,675.301838,5.397,5.513
834.572421,675.332919,5.507,5.403
839.570029,675.366192,5.617,5.294
844.567682,675.393972,5.675,5.231
849.565009,675.408574,5.629,5.262
854.561639,675.402313,5.584,5.293
859.557201,675.367502,5.538,5.324
864.551325,675.296458,5.508,5.339
869.543641,675.181496,5.519,5.310
874.533776,675.014928,5.529,5.282
879.521361,674.789072,5.539,5.254
884.506025,674.496241,5.550,5.226
889.487398,674.128750,5.560,5.198
894.465107,673.678915,5.563,5.186
899.438741,673.140601,5.544,5.222
904.407403,672.525282,5.525,5.259
909.36989,671.855597,5.506,5.295
914.324995,671.154362,5.487,5.331
919.271509,670.444392,5.468,5.367
924.208226,669.748502,5.450,5.403
929.133938,669.089508,5.431,5.439
934.05395,668.489969,5.418,5.473
939.012291,667.970921,5.479,5.473
944.067247,667.552839,5.540,5.473
949.213777,667.160742,5.549,5.530
953.712137,665.612668,5.730,5.165
956.583629,661.739346,5.500,5.056
957.609697,656.738329,5.435,5.305
956.854396,651.926277,5.511,5.181
954.773234,647.473794,5.561,5.099
951.897816,643.328708,5.512,5.185
948.703208,639.436465,5.306,5.521
945.352563,635.729377,5.368,5.407
941.902055,632.135253,5.441,5.291
938.404947,628.585670,5.418,5.379
934.884576,625.052313,5.394,5.467
931.346241,621.531045,5.387,5.474
927.794991,618.018063,5.380,5.479
924.235873,614.509564,5.374,5.485
920.673936,611.001746,5.367,5.490
917.114228,607.490806,5.360,5.496
913.561162,603.973431,5.354,5.501
910.01558,600.449061,5.347,5.507
906.477079,596.918096,5.340,5.512
902.945255,593.380935,5.333,5.518
899.419704,589.837979,5.327,5.524
895.900022,586.289629,5.320,5.529
892.385804,582.736283,5.313,5.535
888.876647,579.178344,5.307,5.540
885.372146,575.616211,5.300,5.546
881.871896,572.050285,5.293,5.552
878.375495,568.480965,5.287,5.558
874.882538,564.908652,5.280,5.564
871.392619,561.333747,5.274,5.570
867.905337,557.756649,5.267,5.576
864.420313,554.177684,5.261,5.582
860.937217,550.597051,5.254,5.588
