x,y,wide_right,wide_left
-398.649449,660.704304,4.606,4.160
-398.70311,665.696947,4.680,4.112
-398.58291,670.697860,4.755,4.065
-398.310767,675.700220,4.709,4.078
-397.908602,680.697205,4.645,4.101
-397.398335,685.681995,4.580,4.124
-396.801885,690.647767,4.516,4.147
-396.141172,695.587700,4.451,4.170
-395.448905,700.504242,4.386,4.193
-394.812194,705.446588,4.309,4.237
-394.362773,710.458510,4.220,4.298
-394.371344,715.482135,4.110,4.451
-395.14486,720.423501,3.988,4.654
-396.83451,725.104522,4.205,4.384
-399.435419,729.280711,4.249,4.382
-402.74962,732.961510,4.211,4.465
-406.406064,736.393848,4.150,4.477
-410.117089,739.773131,4.140,4.473
-413.839848,743.130130,4.138,4.465
-417.57278,746.467854,4.135,4.458
-421.314321,749.789311,4.133,4.450
-425.062912,753.097509,4.130,4.442
-428.816989,756.395455,4.128,4.435
-432.57499,759.686159,4.126,4.427
-436.335355,762.972627,4.123,4.420
-440.096521,766.257869,4.121,4.412
-443.857141,769.544474,4.119,4.404
-447.616938,772.832956,4.116,4.397
-451.375964,776.123182,4.114,4.389
-455.134275,779.415021,4.111,4.382
-458.891923,782.708341,4.109,4.374
-462.648963,786.003010,4.107,4.366
-466.405448,789.298895,4.104,4.359
-470.161433,792.595865,4.102,4.351
-473.916971,795.893788,4.100,4.344
-477.672116,799.192532,4.097,4.336
-481.426922,802.491964,4.095,4.328
-485.181443,805.791953,4.092,4.321
-488.935733,809.092368,4.090,4.313
-492.689846,812.393075,4.088,4.306
-496.443835,815.693943,4.085,4.298
-500.197755,818.994840,4.083,4.290
-503.951659,822.295634,4.081,4.283
-507.705601,825.596192,4.078,4.275
-511.459629,828.896404,4.076,4.267
-515.213755,832.196254,4.073,4.260
-518.967982,835.495762,4.071,4.252
-522.722311,838.794944,4.069,4.245
-526.476746,842.093819,4.066,4.237
-530.231289,845.392404,4.064,4.229
-533.985942,848.690718,4.062,4.222
-537.740708,851.988777,4.059,4.214
-541.495588,855.286600,4.057,4.207
-545.250585,858.584205,4.054,4.199
-549.005702,861.881608,4.052,4.191
-552.760941,865.178829,4.050,4.184
-556.516303,868.475885,4.047,4.176
-560.271792,871.772793,4.045,4.169
-564.02741,875.069572,4.043,4.161
-567.783159,878.366239,4.040,4.153
-571.539042,881.662812,4.038,4.146
-575.29506,884.959309,4.035,4.138
-579.051213,888.255747,4.033,4.131
-582.807485,891.552145,4.031,4.123
-586.563852,894.848521,4.028,4.115
-590.320294,898.144892,4.026,4.108
-594.076787,901.441277,4.024,4.100
-597.83331,904.737694,4.021,4.093
-601.589841,908.034160,4.019,4.085
-605.346358,911.330694,4.016,4.077
-609.102839,914.627314,4.014,4.070
-612.859262,917.924038,4.012,4.062
-616.615604,921.220884,4.009,4.055
-620.371844,924.517869,4.007,4.047
-624.127959,927.815013,4.005,4.039
-627.883928,931.112333,4.002,4.032
-631.639728,934.409846,4.000,4.024
-635.395338,937.707572,3.997,4.017
-639.150735,941.005527,3.995,4.009
-642.905898,944.303731,3.993,4.001
-646.660805,947.602199,3.990,3.994
-650.415458,950.900928,3.988,3.986
-654.169884,954.199888,3.986,3.979
-657.924108,957.499051,3.983,3.971
-661.678156,960.798390,3.981,3.963
-665.432054,964.097875,3.978,3.956
-669.185829,967.397478,3.976,3.948
-672.939506,970.697172,3.974,3.941
-676.693111,973.996926,3.971,3.933
-680.446671,977.296714,3.969,3.925
-684.200212,980.596506,3.967,3.918
-687.953759,983.896274,3.964,3.910
-691.70734,987.195990,3.962,3.903
-695.460979,990.495625,3.959,3.895
-699.214703,993.795151,3.957,3.887
-702.968538,997.094540,3.955,3.880
-706.72251,1000.393762,3.952,3.872
-710.476645,1003.692790,3.950,3.865
-714.23097,1006.991596,3.948,3.857
-717.98551,1010.290150,3.945,3.849
-721.740292,1013.588424,3.943,3.842
-725.495341,1016.886390,3.940,3.834
-729.250683,1020.184020,3.938,3.827
-733.006345,1023.481285,3.936,3.819
-736.762353,1026.778156,3.933,3.811
-740.518733,1030.074606,3.931,3.804
-744.275511,1033.370605,3.929,3.796
-748.032713,1036.666126,3.926,3.789
-751.790365,1039.961140,3.924,3.781
-755.548493,1043.255618,3.921,3.773
-759.307123,1046.549533,3.919,3.766
-763.066281,1049.842855,3.917,3.758
-766.825994,1053.135556,3.914,3.751
-770.586288,1056.427609,3.912,3.743
-774.347188,1059.718983,3.910,3.735
-778.10872,1063.009652,3.907,3.728
-781.870892,1066.299609,3.905,3.720
-785.633262,1069.589361,3.902,3.713
-789.394945,1072.879925,3.900,3.705
-793.155037,1076.172337,3.898,3.697
-796.912635,1079.467637,3.895,3.690
-800.666835,1082.766861,3.893,3.682
-804.416733,1086.071047,3.891,3.675
-808.161424,1089.381235,3.888,3.667
-811.900007,1092.698460,3.886,3.659
-815.631771,1096.023534,3.883,3.652
-819.358022,1099.354928,3.881,3.644
-823.081252,1102.689733,3.879,3.637
-826.803967,1106.025024,3.874,3.700
-830.528675,1109.357874,3.868,3.801
-834.257881,1112.685359,3.862,3.902
-837.994094,1116.004552,3.856,4.003
-841.739819,1119.312527,3.850,4.104
-845.497563,1122.606360,3.844,4.205
-849.269822,1125.883129,3.838,4.307
-853.05879,1129.140068,3.833,4.408
-856.866367,1132.374559,3.827,4.509
-860.694437,1135.583991,3.821,4.610
-864.544886,1138.765756,3.812,4.614
-868.419598,1141.917242,3.799,4.527
-872.32046,1145.035839,3.787,4.439
-876.249355,1148.118937,3.775,4.352
-880.208169,1151.163925,3.763,4.264
-884.198771,1154.168211,3.751,4.176
-888.221809,1157.130552,3.739,4.089
-892.275828,1160.052019,3.727,4.001
-896.359171,1162.933915,3.740,3.995
-900.470176,1165.777540,3.791,4.111
-904.607185,1168.584194,3.842,4.226
-908.768539,1171.355180,3.894,4.341
-912.952578,1174.091797,3.945,4.456
-917.157642,1176.795347,3.996,4.571
-921.382073,1179.467130,4.047,4.686
-925.624328,1182.108586,4.099,4.801
-929.883221,1184.721571,4.150,4.916
-934.157632,1187.308022,4.189,5.003
-938.446441,1189.869874,4.186,4.991
-942.748529,1192.409063,4.183,4.978
-947.062776,1194.927525,4.180,4.965
-951.388062,1197.427196,4.177,4.953
-955.723269,1199.910012,4.174,4.940
-960.067275,1202.377908,4.171,4.927
-964.418962,1204.832821,4.168,4.915
-968.777211,1207.276686,4.164,4.902
-973.1409,1209.711440,4.161,4.890
-977.508911,1212.139017,4.158,4.877
-981.880125,1214.561355,4.155,4.864
-986.253421,1216.980388,4.152,4.852
-990.62768,1219.398053,4.149,4.839
-995.001782,1221.816286,4.146,4.826
-999.374607,1224.237022,4.143,4.814
-1003.745313,1226.661712,4.140,4.801
-1008.113901,1229.090319,4.137,4.788
-1012.480536,1231.522518,4.134,4.776
-1016.845384,1233.957986,4.131,4.763
-1021.208609,1236.396400,4.128,4.751
-1025.570376,1238.837437,4.125,4.738
-1029.93085,1241.280772,4.122,4.725
-1034.290197,1243.726083,4.119,4.713
-1038.648579,1246.173046,4.115,4.700
-1043.006164,1248.621338,4.112,4.687
-1047.363115,1251.070635,4.109,4.675
-1051.719598,1253.520614,4.106,4.662
-1056.075777,1255.970951,4.103,4.650
-1060.431817,1258.421323,4.100,4.637
-1064.787883,1260.871407,4.097,4.624
-1069.144141,1263.320879,4.094,4.612
-1073.500754,1265.769415,4.091,4.599
-1077.857889,1268.216693,4.088,4.586
-1082.215698,1270.662414,4.085,4.574
-1086.574223,1273.106548,4.082,4.561
-1090.93343,1275.549236,4.079,4.548
-1095.293287,1277.990618,4.076,4.536
-1099.653762,1280.430834,4.073,4.523
-1104.014822,1282.870026,4.069,4.511
-1108.376434,1285.308335,4.066,4.498
-1112.738566,1287.745903,4.063,4.485
-1117.101184,1290.182869,4.060,4.473
-1121.464257,1292.619375,4.057,4.460
-1125.827751,1295.055562,4.054,4.447
-1130.191634,1297.491571,4.051,4.435
-1134.555872,1299.927544,4.048,4.422
-1138.920435,1302.363620,4.045,4.410
-1143.285288,1304.799941,4.042,4.397
-1147.650399,1307.236649,4.039,4.384
-1152.015735,1309.673883,4.036,4.372
-1156.381264,1312.111786,4.033,4.359
-1160.746914,1314.550512,4.030,4.346
-1165.112174,1316.990380,4.027,4.334
-1169.476262,1319.431807,4.023,4.321
-1173.838389,1321.875212,4.020,4.308
-1178.197769,1324.321017,4.017,4.296
-1182.553612,1326.769641,4.014,4.283
-1186.905132,1329.221504,4.011,4.271
-1191.251542,1331.677025,4.008,4.258
