x,y,wide_right,wide_left
-521.400532,-519.669876,5.407,5.751
-525.28689,-522.757364,5.408,5.710
-529.063536,-525.974043,5.252,5.798
-532.658703,-529.444157,5.096,5.887
-536.018577,-533.196498,5.064,5.885
-539.102469,-537.190095,5.130,5.814
-541.869989,-541.382387,5.195,5.743
-544.302126,-545.732697,5.261,5.672
-546.458773,-550.207308,5.210,5.663
-548.41802,-554.774107,5.097,5.686
-550.257954,-559.400982,5.104,5.631
-552.056665,-564.055821,5.334,5.427
-553.892241,-568.706510,5.563,5.224
-555.842628,-573.320949,5.793,5.020
-557.965513,-577.868562,5.776,5.087
-560.277621,-582.321861,5.694,5.225
-562.790731,-586.653731,5.613,5.362
-565.516625,-590.837056,5.640,5.359
-568.467084,-594.844720,5.765,5.228
-571.653889,-598.649609,5.890,5.096
-575.084115,-602.230079,5.943,5.035
-578.734503,-605.599779,5.907,5.062
-582.569757,-608.786354,5.870,5.089
-586.554553,-611.817486,5.833,5.116
-590.653566,-614.720856,5.797,5.143
-594.83147,-617.524146,5.764,5.186
-599.052943,-620.255037,5.738,5.250
-603.28912,-622.937624,5.711,5.314
-607.533319,-625.583691,5.684,5.378
-611.783616,-628.202382,5.658,5.442
-616.038086,-630.802840,5.631,5.506
-620.294804,-633.394208,5.605,5.570
-624.551846,-635.985631,5.578,5.634
-628.807068,-638.586577,5.540,5.707
-633.033941,-641.242827,5.419,5.842
-637.159598,-644.069155,5.298,5.977
-641.105988,-647.188046,5.176,6.113
-644.761342,-650.694960,5.168,6.136
-647.901672,-654.595407,5.504,5.818
-650.279673,-658.876205,5.528,5.468
-651.658211,-663.521883,5.339,5.481
-652.070909,-668.455978,5.185,5.583
-651.84432,-673.536043,5.153,5.567
-651.318477,-678.616981,5.186,5.562
-650.7255,-683.614704,5.219,5.557
-650.102248,-688.555514,5.252,5.551
-649.465021,-693.477329,5.286,5.546
-648.826611,-698.409575,5.319,5.540
-648.188717,-703.354844,5.352,5.535
-647.550853,-708.310441,5.386,5.529
-646.912536,-713.273674,5.419,5.524
-646.273281,-718.241847,5.429,5.519
-645.632602,-723.212267,5.437,5.514
-644.990019,-728.182252,5.445,5.509
-644.345303,-733.150111,5.453,5.504
-643.698676,-738.115896,5.461,5.499
-643.050404,-743.079839,5.469,5.494
-642.400754,-748.042170,5.476,5.489
-641.74999,-753.003120,5.484,5.484
-641.098381,-757.962918,5.492,5.479
-640.446192,-762.921796,5.500,5.474
-639.793689,-767.879984,5.507,5.469
-639.141139,-772.837714,5.501,5.469
-638.488808,-777.795214,5.496,5.468
-637.836962,-782.752716,5.490,5.468
-637.185868,-787.710451,5.484,5.467
-636.535792,-792.668649,5.479,5.466
-635.886974,-797.627523,5.473,5.466
-635.239389,-802.587105,5.468,5.465
-634.592853,-807.547320,5.462,5.464
-633.94718,-812.508091,5.456,5.464
-633.302186,-817.469342,5.451,5.463
-632.657684,-822.430996,5.445,5.463
-632.01349,-827.392978,5.440,5.462
-631.369419,-832.355210,5.434,5.461
-630.725284,-837.317616,5.429,5.461
-630.080901,-842.280120,5.423,5.460
-629.436084,-847.242645,5.417,5.459
-628.790647,-852.205115,5.412,5.459
-628.144407,-857.167454,5.406,5.458
-627.497176,-862.129584,5.401,5.457
-626.84877,-867.091430,5.395,5.457
-626.199004,-872.052916,5.389,5.456
-625.547692,-877.013963,5.384,5.456
-624.894648,-881.974497,5.378,5.455
-624.239688,-886.934441,5.373,5.454
-623.582626,-891.893718,5.367,5.454
-622.923277,-896.852252,5.362,5.453
