x,y,wide_right,wide_left
-833.110038,-273.188649,6.529,6.090
-831.968648,-268.318156,6.508,6.087
-830.821683,-263.448909,6.486,6.084
-829.667743,-258.581309,6.465,6.080
-828.505427,-253.715755,6.444,6.077
-827.333336,-248.852650,6.423,6.074
-826.150069,-243.992393,6.402,6.071
-824.954227,-239.135386,6.381,6.067
-823.744409,-234.282030,6.359,6.064
-822.519216,-229.432726,6.338,6.061
-821.277247,-224.587873,6.317,6.058
-820.017149,-219.747862,6.296,6.055
-818.738625,-214.912792,6.275,6.051
-817.442439,-210.082476,6.283,6.058
-816.129398,-205.256715,6.300,6.068
-814.800309,-200.435309,6.317,6.077
-813.455982,-195.618059,6.335,6.087
-812.097224,-190.804766,6.352,6.097
-810.724843,-185.995229,6.370,6.106
-809.339648,-181.189249,6.381,6.119
-807.942446,-176.386627,6.353,6.147
-806.534046,-171.587164,6.324,6.176
-805.115255,-166.790659,6.307,6.193
-803.686882,-161.996913,6.298,6.202
-802.249735,-157.205727,6.290,6.210
-800.804622,-152.416901,6.282,6.218
-799.35235,-147.630236,6.274,6.226
-797.893729,-142.845532,6.266,6.234
-796.429541,-138.062594,6.258,6.242
-794.96032,-133.281275,6.250,6.250
-793.486458,-128.501453,6.242,6.258
-792.008344,-123.723007,6.230,6.270
-790.526368,-118.945818,6.218,6.282
-789.04092,-114.169763,6.207,6.293
-787.552388,-109.394723,6.195,6.305
-786.061163,-104.620577,6.183,6.317
-784.567634,-99.847203,6.171,6.329
-783.072191,-95.074482,6.159,6.341
-781.575223,-90.302292,6.147,6.353
-780.07712,-85.530514,6.298,6.202
-778.578271,-80.759025,6.450,6.050
-777.079066,-75.987705,6.524,5.976
-775.579895,-71.216434,6.430,6.070
-774.081147,-66.445091,6.336,6.164
-772.583215,-61.673554,6.242,6.258
-771.086683,-56.901618,6.156,6.344
-769.592448,-52.128948,6.154,6.346
-768.101431,-47.355195,6.151,6.349
-766.614556,-42.580009,6.149,6.351
-765.132746,-37.803044,6.151,6.349
-763.656925,-33.023950,6.212,6.288
-762.188015,-28.242379,6.273,6.227
-760.726939,-23.457983,6.334,6.166
-759.266938,-18.673345,6.382,6.118
-757.762678,-13.905768,6.417,6.083
-756.156746,-9.177167,6.453,6.047
-754.391724,-4.509457,6.469,6.031
-752.422913,0.079747,6.390,6.110
-750.268856,4.594217,6.310,6.190
-747.96771,9.044358,6.231,6.269
-745.557639,13.440578,6.272,6.228
-743.075723,17.792951,6.333,6.167
-740.537332,22.104928,6.393,6.107
-737.937787,26.373838,6.441,6.059
-735.271653,30.596779,6.365,6.135
-732.533499,34.770851,6.289,6.211
-729.717891,38.893153,6.304,6.196
-726.819397,42.960784,6.343,6.157
-723.832583,46.970844,6.382,6.118
-720.751901,50.919916,6.339,6.161
-717.569548,54.794491,6.273,6.227
-714.275665,58.571864,6.207,6.293
-710.860317,62.228994,6.302,6.198
-707.315038,65.744835,6.496,6.004
-703.659773,69.136976,6.546,5.954
-699.940203,72.457997,6.276,6.224
-696.202935,75.761738,6.006,6.494
-692.494532,79.101993,6.132,6.618
-688.838693,82.505887,6.575,6.626
-685.198791,85.930203,7.018,6.633
-681.528363,89.320253,7.414,6.663
-677.780992,92.621403,7.447,6.872
-673.931342,95.803857,7.480,7.081
-670.009214,98.902768,7.513,7.290
-666.053305,101.963774,7.545,7.498
-662.102312,105.032512,7.578,7.707
